,السعر,الموديل,موديل سنة,لون السيارة,قوة الماتور,عدد الركاب,عداد السيارة,أصحاب سابقون,أصل السيارة,رخصة السيارة,نوع الوقود,نوع الجير,الزجاج,وسادة حماية هوائية,فرش جلد,جنطات مغنيسيوم,فتحة سقف,مسجل CD,إغلاق مركزي,مُكيّف,جهاز إنذار
2790,10000.0,سكودا اوكتافيا,2019,أحمر ,200.0,9.0,0.0,1.0,خصوصي ,فلسطينية ,هايبرد ,عادي ,الكتروني ,0,0,1,0,0,0,0,0
2791,35000.0,هونداي سانتافيه,2003,رمادي ,2700.0,7.0,170000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,0,1,1,0
2792,65000.0,هونداي توسان,2012,سكني ,2000.0,5.0,65000.0,1.0,تدريب سياقة ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2793,46000.0,كيا مورننغ,2017,أبيض ,1000.0,5.0,66000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,0,0,1,1,0,1
2794,49000.0,كيا مورننغ,2015,فضي ,1000.0,5.0,65000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2795,65000.0,فولكسفاجن جولف,2011,أسود ,1400.0,5.0,80000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,0,0,0,1,0,0,0
2796,15000.0,اوبل كاديت,1987,أزرق ,1300.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,0,0,0,0,0,0,0
2797,55999.0,هونداي اكسنت,2015,فضي ,1400.0,5.0,70000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2798,65000.0,كيا سول,2014,أبيض ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2799,42000.0,فورد فيستا,2014,أسود ,1250.0,5.0,92000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,0
2801,14000.0,اوبل استرا,1988,أبيض ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,1,1,0,0,0
2802,54000.0,فورد ترانزيت,2001,أبيض عاجي ,2500.0,8.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,0,1,0,1
2803,63500.0,سيت ليون,2014,فيراني ,1200.0,5.0,95.0,5.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
2804,65000.0,سيت ابيزا,2016,سكني ,1400.0,5.0,82000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,0,1,1,1
2805,110000.0,كيا سبورتاج,2013,كحلي ,2000.0,5.0,95000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2806,81000.0,فولكسفاجن جيتا,2013,أسود ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2807,59000.0,كيا بيكانتو,2017,أسود ميتالك ,1000.0,5.0,20000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2808,71000.0,ميتسوبيشي اوت لاندر,2008,بترولي ,2400.0,7.0,65000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2809,37500.0,هونداي افانتي,2006,فضي ,1600.0,5.0,188000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2810,18000.0,فولكسفاجن جولف,1986,أسود ميتالك ,1800.0,5.0,65000.0,5.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,1,1,1,1,1,1,1,1
2811,38000.0,بيجو 308,2011,أحمر ,1600.0,5.0,120000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2812,90000.0,هونداي توسان,2015,فيراني ,2000.0,5.0,34000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2813,52000.0,هونداي توسان,2006,أبيض ,2000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,0,1,1,0,1,0
2814,17800.0,فولكسفاجن بولو,2001,أبيض ,1900.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
2815,26000.0,سكودا اوكتافيا,2002,أبيض ,1900.0,5.0,0.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
2816,32000.0,هونداي جيتس,2007,أبيض ,1400.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2817,82000.0,ستروين  C4,2017,رمادي ,1200.0,5.0,16000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2818,32000.0,هونداي i20,2011,أخضر ,1400.0,5.0,65000.0,2.0,تأجير ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,0,0,1,1,1,1
2819,92000.0,سيت كوبرا,2016,أبيض عاجي ,2000.0,5.0,92000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2820,40000.0,مرسيدس 200,1995,كحلي ,2000.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,0
2821,42000.0,كيا بيكانتو,2015,أبيض ,1000.0,5.0,33.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2822,45000.0,فورد فوكس,2009,أزرق سماوي ,1600.0,5.0,120000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,0,0,1,1,1,1
2823,37000.0,اوبل كورسا,2008,ذهبي ,1400.0,5.0,0.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,0
2824,72000.0,كيا اوبتيما,2014,أسود ميتالك ,2000.0,5.0,100.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2825,114500.0,هونداي توسان,2017,سكني ,2000.0,5.0,80.0,0.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2826,85000.0,هونداي توسان,2014,أبيض عاجي ,2000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2828,80000.0,اوبل إنسيجنيا,2012,أسود ,2000.0,5.0,130000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,0,0,1,1,1,1
2829,110000.0,فولكسفاجن كادي,2016,عدة الوان ,2000.0,7.0,65000.0,2.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
2830,67000.0,كيا اوبتيما,2013,فيراني ,2000.0,5.0,140.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2831,70000.0,سكودا اوكتافيا,2013,أبيض ,1600.0,5.0,450000.0,1.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,1,1,1,1,1
2832,160000.0,كيا سورينتو,2015,أبيض ,2200.0,7.0,80000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2833,60000.0,هونداي اكسنت,2013,رصاصي ,1600.0,5.0,175.0,4.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2834,25000.0,مرسيدس 410,1994,أبيض ,2500.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,يدوي ,0,0,0,0,0,0,0,0
2835,110000.0,كيا سبورتاج,2013,كحلي ,2000.0,5.0,95000.0,1.0,خصوصي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2836,42000.0,فيات باندا,2016,كحلي ,1250.0,5.0,60000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,0,1,1,1,1,1
2837,17000.0,فولكسفاجن كرافيل,1988,أزرق ,1900.0,8.0,65000.0,0.0,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,0,0,0,0,0,0,0,0
2838,35000.0,بيجو بارتنر,2006,أبيض ,1900.0,5.0,65000.0,5.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,1,1,0,1
2839,35000.0,فولكسفاجن كرافيل,2000,أبيض عاجي ,2500.0,8.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2840,36000.0,فولكسفاجن كرافيل,2001,برتقالي ,2500.0,8.0,0.0,1.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2841,60000.0,فولكسفاجن كرافيل,2008,أبيض عاجي ,2500.0,3.0,65000.0,2.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,0,0,1,1,1,1
2842,15000.0,اوبل كاديت,1983,بيج ,1300.0,5.0,0.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,0,1,0,1,1,0,0
2843,31000.0,اوبل استرا,1999,أبيض ,1600.0,5.0,200000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,0,0,1,1,1,1
2844,75000.0,كيا ريو,2017,أسود ,1400.0,5.0,37000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,0,1,0,1,1,0
2845,63000.0,هوندا CR-V,2007,أزرق سماوي ,2000.0,5.0,131000.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,0,1,1
2846,130000.0,فولكسفاجن كرافيل,2012,رصاصي ,2000.0,8.0,22000.0,2.0,خصوصي ,فلسطينية ,ديزل ,نصف اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2847,93000.0,سكودا اوكتافيا,2016,أسود ميتالك ,1400.0,5.0,60000.0,2.0,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,1,1,1,0,0,1,1,0
2848,17000.0,سوبارو عريض,1987,أزرق ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,1,1,0,1,0,0,1
2849,40000.0,اوبل استرا,2006,خمري ,1600.0,5.0,65000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,1,1,1,1,0
2850,57000.0,مرسيدس 412,1996,أبيض عاجي ,2500.0,7.0,65000.0,5.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
2851,48000.0,بيجو بارتنر,2008,أبيض ,1600.0,5.0,220000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,0,0,1,1,1,0
2852,7000.0,اودي 1985,1985,بنفسجي ,1600.0,5.0,65000.0,8.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,يدوي ,0,0,0,0,0,0,0,0
2853,77000.0,فولكسفاجن كادي,2012,أزرق ,1600.0,7.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2854,20000.0,بيجو 205,1999,أبيض عاجي ,1400.0,5.0,160000.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2855,50000.0,كيا فورتي,2009,أبيض ,1600.0,5.0,1.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2856,24000.0,دايو لانوس,1997,كحلي ,1500.0,5.0,123456.0,4.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,0,1,1,0,0
2857,80000.0,سكودا اوكتافيا,2013,أسود ,1600.0,5.0,200000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
2858,22000.0,بيجو 306,1998,فضي ,1800.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,0,1,0,0
2859,72000.0,هونداي اكسنت,2017,ذهبي ,1400.0,5.0,65000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2860,108000.0,فولكسفاجن باسات,2015,فيراني ,2000.0,5.0,110.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,0,0,1,1,1,1
2861,115000.0,كيا سورينتو,2011,سكني ,2200.0,7.0,17000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2862,97000.0,سكودا اوكتافيا,2017,سكني ,1600.0,5.0,160.0,0.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,0
2863,110000.0,سكودا اوكتافيا,2016,كحلي ,1400.0,5.0,60000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,1,1,1,1,1
2864,74000.0,سيت ليون,2017,فيراني ,1200.0,5.0,65.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
2865,58000.0,اوبل كورسا,2017,فيراني ,1400.0,5.0,40.0,0.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,1
2866,36000.0,مرسيدس 200,1998,زيتي ,2000.0,5.0,170000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,1,1,1,1,1
2867,85000.0,كيا اوبتيما,2015,أبيض عاجي ,1700.0,5.0,60.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2868,13000.0,فيات اونو,1995,خمري ,1400.0,5.0,20000.0,5.0,تأجير ,فلسطينية ,بنزين ,عادي ,يدوي ,1,0,0,0,1,0,1,0
2869,32000.0,فيات بونتو,2009,سكني ,1250.0,5.0,220.0,9.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,0
2870,50000.0,فولكسفاجن LT,2004,أبيض عاجي ,2500.0,5.0,250000.0,1.0,تجاري ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,0,0,1,1,1,1
2871,93500.0,سكودا اوكتافيا,2016,أسود ميتالك ,2000.0,5.0,180.0,0.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,1
2872,40000.0,اودي A4,2002,ذهبي ,2000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,0,1,0
2873,40000.0,سكودا اوكتافيا,2004,فضي ,1900.0,5.0,445677.0,5.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,0,1,0,1,1,1,1
2874,88500.0,سكودا اوكتافيا,2015,سكني ,1600.0,5.0,10800.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2875,53000.0,كيا سول,2011,بترولي ,1600.0,5.0,115.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2878,60000.0,سيت ليون,2011,رصاصي ,1400.0,5.0,0.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2879,31000.0,سكودا اوكتافيا,2001,أبيض عاجي ,1900.0,5.0,65000.0,2.0,عمومي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,0,0,1,1,1,1
2880,43000.0,كيا ريو,2007,سكني ,1600.0,5.0,65000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2881,82000.0,سيت ابيزا,2018,أبيض عاجي ,1000.0,5.0,68000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2882,42000.0,بيجو 307,2007,رمادي ,1600.0,5.0,100000.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,0,1,1,0
2883,55000.0,فورد فوكس,2012,كحلي ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,0,0,1,1,1,0
2884,90000.0,هونداي توسان,2015,أبيض ,2000.0,5.0,12000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2885,46000.0,فورد فوكس,2012,أبيض ,1600.0,5.0,88000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
2886,25000.0,بيجو 206,2006,أبيض ,1400.0,5.0,125000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,يدوي ,0,0,0,0,1,1,1,0
2887,37000.0,بيجو 207,2008,أسود ,1600.0,5.0,85000.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,0,1,1,0
2888,65000.0,سكودا يتي,2012,فضي ,1200.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2889,58000.0,هونداي اكسنت,2014,أبيض ,1600.0,5.0,91000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
2890,63000.0,رينو كليو,2016,أسود ميتالك ,1400.0,5.0,51000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2891,30000.0,فولكسفاجن باسات,1998,أسود ,1800.0,5.0,240000.0,5.0,خصوصي ,فلسطينية ,بنزين ,نصف اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2892,35000.0,اوبل زافيرا,2003,كحلي ,2000.0,7.0,63000.0,3.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,0
2893,45000.0,سكودا اوكتافيا,2005,أزرق سماوي ,1900.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,1,1
2894,70000.0,سكودا اوكتافيا,2011,زيتي ,1600.0,5.0,23000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2895,83000.0,سكودا اوكتافيا,2015,كحلي ,1400.0,5.0,53000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,0,0,1,1,1,1
2896,70000.0,هونداي i25,2013,أحمر ,1600.0,5.0,0.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2897,25000.0,فيات بونتو,1996,أبيض عاجي ,1600.0,5.0,158000.0,2.0,حكومي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,1,0,1,1,1,0
2898,20000.0,دايو ماتيز,2002,أخضر ,800.0,5.0,150000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,0,1,1,1
2899,70000.0,فورد مونديو,2010,رمادي ,2265.0,5.0,32538.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
2900,43000.0,فولكسفاجن جولف,2008,سكني ,1600.0,5.0,120.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2901,33000.0,هونداي جيتس,2007,ذهبي ,1400.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,0,1,1,1,0
2902,58000.0,كيا سول,2010,بترولي ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2903,33500.0,هونداي اكسنت,2006,أزرق سماوي ,1500.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,0,0,0,1,1,1,1
2904,66000.0,هونداي اكسنت,2017,فضي ,1400.0,5.0,24000.0,0.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,0
2905,38000.0,سوزوكي Kawasaki,2017,أسود ,250.0,2.0,13000.0,1.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,0,0,0,0,0,0,0,0
2906,75000.0,سيت ليون,2015,فيراني ,1200.0,5.0,100000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,1,0,1,1,1,0
2907,40000.0,بيجو بارتنر,2007,أزرق ,2000.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,1,1,0,1,1,0,1
2908,65000.0,هونداي اكسنت,2015,أبيض ,1400.0,5.0,65000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2909,39000.0,هوندا سيفيك,2006,رمادي ,1800.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,0
2910,125000.0,مرسيدس E300,2008,أزرق سماوي ,3000.0,5.0,200.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2911,39000.0,فورد فيستا,2013,أزرق ,1250.0,5.0,95000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,1,1,1,1,1,1,1
2912,170000.0,فولفو FM 7,2014,أبيض عاجي ,210.0,3.0,65000.0,1.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,0,1,0,0,1,0,1,1
2913,7000.0,فولكسفاجن جيتا,1982,بيج ,1200.0,5.0,65000.0,3.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,0,0,0,1,0,0,0
2914,20000.0,مرسيدس 230,1986,أبيض عاجي ,2300.0,5.0,56666.0,3.0,عمومي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,0,1,1,1,1,1,1,0
2915,45000.0,كيا سيراتو,2008,أبيض عاجي ,1600.0,5.0,125000.0,3.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,0,1,1,0
2916,112000.0,مازدا 3,2017,أبيض ,2000.0,5.0,60000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,0,1,0,1,1,1,1
2917,41000.0,كيا بيكانتو,2014,بيج ,1000.0,5.0,56000.0,2.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,0,1,1,1,1
2918,105000.0,سكودا اوكتافيا,2016,أبيض ,2000.0,5.0,80000.0,1.0,خصوصي ,فلسطينية ,ديزل ,اوتوماتيك ,الكتروني ,0,0,0,0,0,0,0,0
2919,35000.0,اوبل استرا,2006,فضي ,1600.0,5.0,65000.0,2.0,خصوصي ,فلسطينية ,بنزين ,عادي ,الكتروني ,1,0,0,0,1,1,1,1
2920,8000.0,رينو R9,1983,أبيض عاجي ,1100.0,5.0,65000.0,7.0,خصوصي ,فلسطينية ,بنزين ,عادي ,يدوي ,0,0,0,0,1,0,0,0
2921,139999.0,مرسيدس GLA200,2014,فيراني ,1600.0,5.0,49000.0,1.0,خصوصي ,فلسطينية ,بنزين ,اوتوماتيك ,الكتروني ,1,1,1,1,1,1,1,1
2922,83000.0,سكودا اوكتافيا,2014,فضي ,1600.0,5.0,180000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,الكتروني ,1,0,1,0,1,1,1,0
2923,35000.0,بيجو بارتنر,2007,فضي ,1600.0,8.0,65000.0,2.0,خصوصي ,فلسطينية ,ديزل ,عادي ,يدوي ,0,0,0,0,0,0,0,0
